brand,id,category,type,dc_mm,shank_mm,ratio,classification
"ISCAR","ECH060B16-6C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECH060B16-6W06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECH080B20-6C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECH080B20-6W08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECH100B22-6C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECH100B22-6W10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECH120B25-6C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECH120B25-6W12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECH160B32-6C16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECH160B32-6W16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECL060B24-4C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECL060B24-4W06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECL080B32-4C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECL080B32-4W08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECL100B40-4C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECL100B40-4W10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECL120B48-4C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECL120B48-4W12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECL140B50-4C14","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECL140B50-4W14","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","ECL160B56-6C16 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECL160B56-6W16 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECXL100B60-4C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECXL100B60-4W10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECXL120B72-4C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECXL120B72-4W12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECXL160B80-6C16 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECXL160B80-6W16 (1)","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-D6 06-13C06H57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-D6 08-20C08H63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-D6 10-22C10H72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-D6 12-25C12H83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-D6 12-25W12H83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-D6 14-30C14H83","indexable_mill","end_mill",355.6,355.6,1,bad-diameter
"ISCAR","EC-D6 16-32C16H92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-B6 060-026C06-70","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B6 080-036C08-90","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-B6 100-46C10-100","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-B6 120-56C12-110","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-B6 160-66C16-130","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EC-B6 06-06/14C06R.25H50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B6 06-06/14C06R.5H50","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B6 06-13C06R.5H70","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B6 06-26C06R.5H70","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","EC-B6 08-08/24C08R.5H60","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-B6 08-19C08R.5H90","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-B6 08-36C08R.5H90","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","EC-B6 10-22C10R.5H100","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-B6 10-22C10R1H100","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-B6 10-46C10R1H100","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","EC-B6 12-26C12R.5H110","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-B6 12-26C12R1H110","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","EC-B6 12-56C12R1H110","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 04-10/16C06CF-R02","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECA-H3 05-12/20C06CF-R02","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECA-H3 06-09/18C06CF-R02","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/18C06CF-R02D","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/18C06CF-R04","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/18C06CF-R08","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/30C06CF-R02","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/30C06CF-R02D","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/30C06CF-R04","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09/30C06CF-R08","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-09C06CF-R02-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-12/18C06CF-R02C","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-12/30C06CF-R02C","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-14/24C06CF-R02","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 06-14/24C06CF-R02D","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H3 08-12/24C08CF-R02","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/24C08CF-R02D","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/24C08CF-R04","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/24C08CF-R08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/24C08CF-R30","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/40C08CF-R02","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/40C08CF-R02D","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/40C08CF-R04","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12/40C08CF-R08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-12C08CF-R02-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-16/24C08CF-R02C","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-16/40C08CF-R02C","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-18/32C08CF-R02","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 08-18/32C08CF-R02D","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H3 10-15/30C10CF-R02","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/30C10CF-R02D","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/30C10CF-R04","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/30C10CF-R08","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/30C10CF-R16","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/30C10CF-R30","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R02","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R02D","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R04","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R08","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R16","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R20","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15/50C10CF-R30","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-15C10CF-R02-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-20/30C10CF-R02C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-20/50C10CF-R02C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-22/40C10CF-R02","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-22/40C10CF-R02D","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 10-22/40C10CF-R30","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R02","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R02D","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R04","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R08","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R16","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R20","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R25","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/36C12CF-R30","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R02","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R02D","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R04","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R08","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R16","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R20","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R25","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18/60C12CF-R30","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-18C12CF-R02-83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-24/36C12CF-R02C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-24/60C12CF-R02C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-26/48C12CF-R02","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 12-26/48C12CF-R02D","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R02","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R02D","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R04","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R08","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R20","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R25","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R30","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R32","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R40","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/48C16CF-R50","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R02","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R04","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R08","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R20","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R25","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R30","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R32","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R40","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-24/80C16CF-R50","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-32/48C16CF-R02C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-32/80C16CF-R02C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-34/64C16CF-R02","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H3 16-34/64C16CF-R02D","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H4 06-09/30C06CFR02","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H4 06-12/18C06CFR02","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-H4 08-12/40C08CFR02","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H4 08-16/24C08CFR02","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-H4 10-15/50C10CFR02","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H4 10-20/30C10CFR02","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-H4 12-18/60C12CFR02","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H4 12-24/36C12CFR02","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA-H4 16-24/80C16CFR02","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECA-H4 16-32/48C16CFR02","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECAP-H3 10-15/50C10CFR02C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECAP-H3 10-22/40C10CFR02C","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECAP-H3 12-18/60C12CFR02C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECAP-H3 12-26/48C12CFR02C","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECAP-H3 16-24/80C16CFR02C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECAP-H3 16-34/64C16CFR02C","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ERC060E13-3C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ERC060E13-3C06CH05DA57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ERC060E13-3W06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ERC080E20-3C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ERC080E20-3C08CH05DA63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ERC080E20-3W08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ERC100E22-3C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ERC100E22-3C10CH06DA72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ERC100E22-3W10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ERC120E25-3C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ERC120E25-3C12CH06DA83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ERC120E25-3W12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ERC160E32-3C16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ERC160E32-3C16CH06DA92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ERC160E32-3W16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B3 06-09/21C06R02A57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B3 06-09/21C06R02DA57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B3 06-09/21W06R02A57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B3 06-09/30C06R02A65","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B3 06-09/30W06R02A65","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECR-B3 08-12/27C08R02A63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B3 08-12/27C08R02DA63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B3 08-12/27W08R02A63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B3 08-12/40C08R02A78","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B3 08-12/40W08R02A78","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECR-B3 10-12/31C10R02A72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B3 10-12/31C10R02DA72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B3 10-12/31W10R02A72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B3 10-12/50C10R02A100","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B3 10-12/50W10R02A100","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECR-B3 12-12/37C12R02A83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B3 12-12/37C12R02DA83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B3 12-12/37W12R02A83","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B3 12-14/55C12R02A100","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B3 12-14/55W12R02A100","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECR-B3 16-14/43C16R02A92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B3 16-14/43C16R02DA92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B3 16-14/43W16R02A92","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B3 16-18/80C16R02A150","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B3 16-18/80W16R02A150","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","ECR-B3 08-12/41C08R02A83C","indexable_mill","end_mill",203.2,203.3,1,bad-diameter
"ISCAR","ECR-B3 08-12/41C08R20A83C","indexable_mill","end_mill",203.2,203.3,1,bad-diameter
"ISCAR","ECR-B3 10-12/41C10R.2A83C","indexable_mill","end_mill",254,254.1,1,bad-diameter
"ISCAR","ECR-B3 10-12/41C10R20A83C","indexable_mill","end_mill",254,254.1,1,bad-diameter
"ISCAR","ECR-B3 12-12/41C12R.2A87C","indexable_mill","end_mill",304.8,304.9,1,bad-diameter
"ISCAR","ECR-B3 16-14/60C16R2A109C","indexable_mill","end_mill",406.4,406.55,1,bad-diameter
"ISCAR","ECR-B316-14/60C16R.2A109C","indexable_mill","end_mill",406.4,406.55,1,bad-diameter
"ISCAR","ECR-B316-14/60C16R40A109C","indexable_mill","end_mill",406.4,406.55,1,bad-diameter
"ISCAR","ECA040B12-2C06","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECA050B14-2C06","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECA060B16-2C06","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA080B20-2C08","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA100B22-2C10","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA120B25-2C12","indexable_mill","end_mill",304.8,304.8,1,bad-diameter
"ISCAR","ECA160B32-2C16","indexable_mill","end_mill",406.4,406.4,1,bad-diameter
"ISCAR","EBA-B2 040-040/08C6-57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","EBA-B2 050-050/10C6-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","EBA-B2 060-060/12C6-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-B-3 04-12C06-57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECA-B-3 04-12C06-57 R02D","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECA-B-3 04-12C06R.5-57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECA-B-3 04-12W06-57","indexable_mill","end_mill",101.6,152.4,0.7,bad-diameter
"ISCAR","ECA-B-3 05-14C06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECA-B-3 05-14C06-57 R02D","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECA-B-3 05-14C06R.5-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECA-B-3 05-14W06-57","indexable_mill","end_mill",127,152.4,0.8,bad-diameter
"ISCAR","ECA-B-3 06-16C06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-B-3 06-16C06-57 R02D","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-B-3 06-16C06R.5-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-B-3 06-16C06R1-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-B-3 06-16W06-57","indexable_mill","end_mill",152.4,152.4,1,bad-diameter
"ISCAR","ECA-B-3 08-20C08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 08-20C08-63 R02D","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 08-20C08R.5-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 08-20C08R1.5-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 08-20C08R1-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 08-20C08R3-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 08-20W08-63","indexable_mill","end_mill",203.2,203.2,1,bad-diameter
"ISCAR","ECA-B-3 10-22C10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-22C10-72 R02D","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-22C10R.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-22C10R1.5-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-22C10R1-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-22C10R2-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-22W10-72","indexable_mill","end_mill",254,254,1,bad-diameter
"ISCAR","ECA-B-3 10-25C10R3-72","indexable_mill","end_mill",254,254,1,bad-diameter
